id,name,album,release_date,popularity,groovy_factor,raw_energy
5Uvh1UB97VFtcmeiSH5p6i,"I'm Free - Live From Madison Square Garden, New York/1969",Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,20,0.39925599999999994,0.5851946079166666
4zqB6PfU6tBuUkHBZWMVK0,"Rock Me, Baby - Live Licks Tour - 2009 Re-Mastered Digital Version",Live Licks,2004-11-01,20,0.152994,0.8543710922666669
4wiGMs582GPsbqkvOH8Sso,Cherry Oh Baby,Black And Blue,1976-04-23,20,0.797364,0.013245241533333334
5kYu1yEtU3Qv5DUOKgvlr4,Jumpin’ Jack Flash - Live,Totally Stripped (Live),2016-06-03,20,0.124089,0.8622900359999999
1RF8q5ZoCfawjaHXbT01Ln,Let It Rock - Live At University Of Leeds / 1971,Sticky Fingers (Super Deluxe),1971-04-23,20,0.20204599999999998,0.46639239514999997
26MGQq2uoqVgbXYTEIzsbT,Brown Sugar - Live,A Bigger Bang (Live),2021-07-09,20,0.083317,0.9108542309333333
2xKcihqvKEgrQmpi1S6450,Sad Sad Sad - Live,Steel Wheels Live,2020-09-25,20,0.059904000000000006,0.874138392
6149fevyO2eTIKQunFNEmq,It's Only Rock 'N' Roll (But I Like It) - Live,Bridges To Buenos Aires (Live),2019-11-08,20,0.134688,0.7752050352000001
69sAT74H7DKRDmvh6S0uwE,Can't You Hear Me Knocking - Alternate Version,Sticky Fingers (Super Deluxe),1971-04-23,20,0.45843,0.052613019795
3eozqbjQ3b8ThqmjQFxGZ2,Short And Curlies,It's Only Rock 'N' Roll,1974-10-18,20,0.42085,0.16764792
2w3cm2plprVfNPgjDxyjce,Rocks Off - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,2004-11-01,20,0.06600600000000001,0.915278958
4P9CeNqN0HrhS3FcPMUlG1,"Tumbling Dice - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),2020-09-04,20,0.3032,0.48625203899999997
4eCWyGsccThx7vuykVspby,Jumpin’ Jack Flash - Live,A Bigger Bang (Live),2021-07-09,20,0.056244,0.8929727768
5f8yVeGjYypF7Ubh0goI6A,Low Down,Bridges To Babylon,1997-09-29,20,0.31622,0.09088864
6gBfp6ERorveURX4ejp3Tb,(I Can't Get No) Satisfaction - Live,Bridges To Bremen (Live),2019-06-21,20,0.0993,0.8727704916
7fye7fxya9XBfmYAtlrqGM,All Down The Line - Live,Havana Moon (Live),2016-11-11,20,0.19912000000000002,0.8611868133333332
0xCgcDZnAiCD35gZkx1wsP,When The Whip Comes Down - Remastered,Some Girls (Deluxe Version),1978-06-09,20,0.416665,0.27129191826666665
36FBDrtdAjv4c36xr8nLMQ,Sympathy For The Devil - Live,Bridges To Bremen (Live),2019-06-21,20,0.207774,0.7997978430166667
7F4pBnbkKg3tFXg0s5h5sZ,Street Fighting Man - Live,Ladies & Gentlemen (Live),2017-06-16,20,0.073112,0.5034948152500001
0Jg7COMv9TSQSGe9f1a6BL,It's Only Rock 'N' Roll (But I Like It) - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,20,0.390674,0.8508586905000001
7x4bSVW8axiKwbsCecJk1i,Tumbling Dice - Live,Bridges To Buenos Aires (Live),2019-11-08,20,0.146831,0.851451488
2Y06eKH2iBJlEGbooetDtz,You Gotta Move - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,20,0.18367999999999998,0.49712447173333335
2IzVXstrSs8uOxLoN3R6eg,Happy - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,20,0.14091,0.8899877626666667
0E0nmD9lmHzOzyoEXSZhVL,Hot Stuff - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,20,0.466464,0.8620896922333334
4rxndT3yXxUiA3NpvPfdo9,Tumbling Dice - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,20,0.40851000000000004,0.7235486216000001
4LljYIdSbIfwG7gWp6qcjK,Beast Of Burden - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,20,0.43534800000000007,0.7537557006
7EtMJSfdIsimgPEHTWg83U,Jumpin' Jack Flash - Live,Ladies & Gentlemen (Live),2017-06-16,20,0.11770000000000001,0.7312945892000001
1tgevSO1tG0mwuLqwxen19,Let's Spend The Night Together - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,20,0.162732,0.8247031584166665
4LaBUmsgavkHCvigR6fJUY,Start Me Up - Live,Sticky Fingers Live At The Fonda Theatre,2017-09-29,20,0.196606,0.8708946120000001
2aSDLeZ2WTy5MGYONRMZ7R,Before They Make Me Run - Live,Havana Moon (Live),2016-11-11,20,0.25545,0.8131360960000001
7eIMXcmayO7IICrjBR2Vvw,Moonlight Mile - Live,Sticky Fingers Live At The Fonda Theatre,2017-09-29,20,0.04929,0.3786619965333334
0hCZmVN8loABPxKWsOgExO,Sway - Live,Sticky Fingers Live At The Fonda Theatre,2017-09-29,20,0.11151,0.60538428125
7rQ8zAzXocecMbklkSSIcH,"Get Off Of My Cloud - Live At Principality Stadium, Cardiff",Honk (Deluxe),2019-04-19,20,0.29838499999999996,0.6149978683333331
5RNqwzPrR8wtMPAwFXbOhY,Talkin' About You - Remastered 2002,December’s Children (And Everybody’s),1965-12-04,20,0.570285,0.02755910002666667
1HDi5etCODAdl7Y775KDIa,Twenty Flight Rock - Live / Remastered 2009,Still Life,1982-06-01,20,0.34165300000000004,0.8795777508333332
2AVTM1ZbxwlW1jN0q4PqkE,Start Me Up - Live / Remastered 2009,Still Life,1982-06-01,20,0.26689999999999997,0.9248039905
2RNCstqL9b5wQLm3C1p0jW,(I Can't Get No) Satisfaction - Live / Remastered 2009,Still Life,1982-06-01,20,0.094864,0.9422680015833333
0Hj0PctKK17aJ4CzaBuE4Z,Think,Aftermath (UK Version),1966-04-15,20,0.38795999999999997,0.08180408160000001
5SHYrS8ppYgOKaZUXFnzap,It's Not Easy,Aftermath (UK Version),1966-04-15,20,0.5239060000000001,0.38683694025
7b8Ewe9SJDsLnmeRbFA8Mu,High And Dry,Aftermath (UK Version),1966-04-15,20,0.43232000000000004,0.09368626666666667
1Il9vJbi6erMzewzmz1cie,Rock Me Baby - Live,Sticky Fingers Live At The Fonda Theatre,2017-09-29,20,0.174492,0.6680737658833333
6m81AWwIChF9vKcw4co7WN,Sister Morphine - Live,Sticky Fingers Live At The Fonda Theatre,2017-09-29,20,0.068036,0.5418595728
5EpfCy2frXnGtAWB2hrzBa,Grown Up Wrong,The Rolling Stones No. 2,1965-01-15,20,0.20826000000000003,0.11934514013333333
6ZdWqDL4XZcKayIARY01gb,It Must Be Hell - Remastered,Undercover (2009 Re-Mastered),1983-11-07,20,0.437052,0.2971226232
75fihrEuGGxqiduKmnVMp3,Shattered - Live / Remastered 2009,Still Life,1982-06-01,20,0.209836,0.9354841156666666
1rTHO0kSwk7biktDGCLUJq,The Last Time - Top Gear / 1965,On Air (Deluxe),2017-12-01,20,0.280476,0.23657839826666663
2Hrmp49J8ia3b6yide974Z,Mixed Emotions,Steel Wheels,1989-08-29,20,0.472376,0.3413944464
7gV0wgCg7awZ8Bwe99Ruc7,Gotta Get Away - Mono Version,December’s Children (And Everybody’s),1965-12-04,20,0.468969,0.0769670616
0x22gxg3PTaJt1s1CTMSWr,Heart Of Stone - Stereo Version / Remastered 2002,Out Of Our Heads (UK),1965-07-30,20,0.253485,0.1791785324
4lDjQlDxGmSFrGQj4RYoil,You Better Move On - Blues In Rhythm / 1964,On Air (Deluxe),2017-12-01,20,0.42902799999999996,0.0856008072
6HgSPgOSz5Gc9mlg5VV44E,Too Tough - Remastered,Undercover (2009 Re-Mastered),1983-11-07,20,0.347422,0.419627064
2lh7sULxDO6J0jMAGC9iwO,Mona (I Need You Baby),"The Rolling Stones, Now!",1965-02-13,20,0.28870399999999996,0.04946217913000001
4mcalqFylXtZpLl0hQPQ8y,You Can't Catch Me,"The Rolling Stones, Now!",1965-02-13,20,0.557009,0.26470880999999996
1lJbKjGY6BqP7P7Dg5fdUY,Pretty Beat Up - Remastered,Undercover (2009 Re-Mastered),1983-11-07,20,0.41640499999999997,0.24316290179999997
3NUIzlRQkZXLReIPeBpLyV,Rock And A Hard Place,Honk (Deluxe),2019-04-19,20,0.498256,0.089352
1EmD2jf7qpZGVe7HGVhFbC,Sleep Tonight - Remastered,Dirty Work (Remastered 2009),1986-03-24,20,0.18914,0.181458981
5CVpTEIGs7Vp28QTcnW7Nm,Dirty Work - Remastered,Dirty Work (Remastered 2009),1986-03-24,20,0.26126099999999997,0.07341717202666667
6asoECG1bujhCBItWqjYUR,Route 66 - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,19,0.160992,0.8069809130833333
22Xiw64sBLQjPu8hLsBGFc,Bitch - 2009 Mix,Honk (Deluxe),2019-04-19,19,0.638944,0.12557176368333334
6J5rLe0RZ700FDeFFNHMoK,"Memphis, Tennessee - Saturday Club / 1963",On Air (Deluxe),2017-12-01,19,0.72522,0.029583882180000003
0vDUKfocDnb18mK1z70tkE,What A Shame - Mono Version,"The Rolling Stones, Now!",1965-02-13,19,0.579084,0.046709047200000006
45wYhiQOaa4tRt6xTGtEul,Off The Hook - Mono Version,"The Rolling Stones, Now!",1965-02-13,19,0.537864,0.0821221882
2UCbDuiQ0rM74QAl0yvZIo,Pain In My Heart,"The Rolling Stones, Now!",1965-02-13,19,0.34823299999999996,0.0795238174
5hViuOELqYLRJ3UEdYAGEk,"Honky Tonk Women - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),2020-09-04,19,0.27783,0.683746052
3I7QCOWVFe2wZ9Vw6xEfiI,Sister Morphine - Live,Bridges To Buenos Aires (Live),2019-11-08,19,0.08167200000000001,0.80871627265
6ENz8cHpX4wfp4ODm9OfVI,Flip The Switch - Live,Bridges To Buenos Aires (Live),2019-11-08,19,0.11289500000000001,0.8305616718000001
2LQNIT4WGRDyLT0WR2d4TM,"Prodigal Son - Live From Madison Square Garden, New York/1969",Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,19,0.37106999999999996,0.6547598508000001
3hWRTADmmOGK9vQyqABl0R,I Got The Blues - Live,Sticky Fingers Live At The Fonda Theatre,2017-09-29,19,0.105651,0.5585210384
3MpwiisYis0ojWHfmw0whE,Jumpin’ Jack Flash - Live,Sticky Fingers Live At The Fonda Theatre,2017-09-29,19,0.12448800000000002,0.8323915685333334
3QJ5HpjabhvaXnBYcv1p9w,I'm Moving On - Live,December’s Children (And Everybody’s),1965-12-04,19,0.10058,0.2370375401333333
22cSLu8jK5rsUH4QkMLZMJ,Mona - Blues In Rhythm / 1964,On Air (Deluxe),2017-12-01,19,0.387042,0.26753448085
4lmu4VGo4E0aXXhETO3Yme,Feel On Baby - Remastered,Undercover (2009 Re-Mastered),1983-11-07,19,0.6955199999999999,0.04424758709333333
57kJRtK3Lle1JoWDCtmkK0,Connection,Between The Buttons (UK Version),1967-01-20,19,0.32489099999999993,0.16934946853333332
3dAaW8lo0SEpUMdrfmn0Rd,Miss You - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,19,0.34764700000000004,0.7056711979666666
2GUGfCkxUubz7arI3nX54i,Shattered - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,19,0.10461799999999999,0.824641015
5EARznSdXjRszJk5WTSFqx,When The Whip Comes Down - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,19,0.166552,0.5772048660000001
4dYsPUF7CbTr3dypXadEci,Just My Imagination (Running Away With Me) - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,19,0.19154,0.788594708
64dBhm4VRjXWTF0osNP5bt,Respectable,Honk (Deluxe),2019-04-19,19,0.408156,0.0624189378
40F24g26mC0a8VI7YaoHga,Out Of Control,Honk (Deluxe),2019-04-19,19,0.508212,0.1357274210666667
36ZFepjyypylRRc7VxfcHj,Yesterday's Papers,Between The Buttons (UK Version),1967-01-20,19,0.14725,0.10588520879999999
4Tqat34Unr5KVstwn64MKS,"Come Together - Live From Madison Square Garden, New York/1969",Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,19,0.20581999999999998,0.3855892124
0QjbVrKFGQaBo4yAQ4EHzl,You Got Me Rocking - Live,A Bigger Bang (Live),2021-07-09,19,0.144746,0.8744599109666668
52mcW7YmsIAUGuoi8ih4Ju,Rock And A Hard Place - Live,Steel Wheels Live,2020-09-25,19,0.10720000000000002,0.8640884372
07vbQ6qfXeeeyYCsawOFMl,Brown Sugar - Live,Totally Stripped (Live),2016-06-03,19,0.11971199999999999,0.8747617036666665
1oJUJxj6dm4w9NyTeeszYn,Gimme Shelter - Live,Totally Stripped - Amsterdam (Live),2016-06-03,19,0.0848,0.7249742954999998
4b9BvuSAs43QEG75K1yZai,It's Only Rock 'N' Roll (But I Like It) - Live,A Bigger Bang (Live),2021-07-09,19,0.046243,0.811870449
5qNF2uTdTb1Q3gO4ChnvC7,Going To A Go-Go - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,19,0.35692799999999997,0.7899685590000001
42lZNU10LGveGqm6VyJjcf,Like A Rolling Stone - Live,Totally Stripped - Brixton (Live),2016-06-06,19,0.055227,0.8329362288
5QhGM4Kc7jlT4p9b1Y6BDX,Dance (Pt. 1),Emotional Rescue,1980-06-20,19,0.6919000000000001,0.04183963662
3XVHx7fhZ2WvQ7xcOsPu7n,In Another Land - Mono,Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered),1967-12-08,19,0.10109900000000001,0.2023659745666667
7IRsleLXMCbLu7CSwaBr7X,Rough Justice,Honk (Deluxe),2019-04-19,19,0.24678799999999998,0.15926940755000002
4PuVHiy3WdyQwF8ed6urvM,"Let's Spend The Night Together - Live At Old Trafford Stadium, Manchester / 5.6.18",Honk (Deluxe),2019-04-19,19,0.191776,0.752868654
2hvhIvvLSDlVIxYsVdITkW,"Shine A Light - Live At ArenA, Amsterdam",Honk (Deluxe),2019-04-19,19,0.222523,0.5483204999999999
1IyiQ4EaUwo7Q7mfDCib2i,Let Me Go - Live / Remastered 2009,Still Life,1982-06-01,19,0.129204,0.7654584421333333
32n8UlX6aTm9dqmSWTnebA,Tumbling Dice - Live,Steel Wheels Live,2020-09-25,19,0.16477599999999998,0.8713305832
4EQNhDGHzDUbCKbqIWBmg7,Bitch - Live,Steel Wheels Live,2020-09-25,19,0.10753599999999999,0.87141577295
39tw8BHmcKSwh3ujO8OJGh,Like A Rolling Stone - Live,Bridges To Bremen (Live),2019-06-21,19,0.11288999999999999,0.862227828
4VxSc7C1Ib1HW4ut7nv7v3,Little Red Rooster - Live,Steel Wheels Live,2020-09-25,19,0.120213,0.8548596166
7pq0MugP8ZSFtNGCc4iPt5,"Sweet Soul Music - Live From Madison Square Garden, New York/1969",Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,19,0.305415,0.6112475096
1oCKC9PO08c1d9GhRlRtxc,Midnight Rambler - Live,A Bigger Bang (Live),2021-07-09,19,0.074205,0.7129137234166666
624njB7Ny3mlA46QokEin9,No Spare Parts,Some Girls (Deluxe Version),1978-06-09,19,0.32076,0.49602085200000007
7vPc3SkHheOPlvs2jee78q,"Dancing With Mr D - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),2020-09-04,19,0.403914,0.26350142375
4JSWmk4PAw4Tu6lyU2saBg,Brown Sugar - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,19,0.221548,0.9097897855999999
1RQsEwyzdRqX7FDb5ns4cF,Fingerprint File - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,19,0.46761,0.7905322241666667
0emy2KUGnNZWIZx8DEfxDi,Carol,England’s Newest Hitmakers,1964-05-30,19,0.566865,0.25866685
7gsbOwZoDNVgZbkm8sRvxV,Jumpin' Jack Flash - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,19,0.077982,0.925320067
7kTMLoKVsREwRD4npqdvxh,Let's Spend The Night Together - Live,Bridges To Bremen (Live),2019-06-21,19,0.17706200000000002,0.5979307449500001
5uCVY9qqHKJQyNOMEq6JJZ,Start Me Up - Live,Bridges To Buenos Aires (Live),2019-11-08,19,0.19404,0.8596041133166666
0Baq94uZKy4pPvnc40xjPX,We Had It All,Some Girls (Deluxe Version),1978-06-09,19,0.12250799999999999,0.0386803102
1FtMtKnd8a9TLjikDFrlY3,Tell Me,England’s Newest Hitmakers,1964-05-30,19,0.237314,0.33758426799999997
5ZXieTY0WVllfPc6cbqlAh,Before They Make Me Run - Remastered,Some Girls (Deluxe Version),1978-06-09,19,0.42483,0.045916399999999996
3sDfhN47JPI1fIHlseGb8q,Winter,Goats Head Soup,1973-08-31,19,0.22572,0.07397742364999998
2EAHchNVmNzKVnrUItEUgQ,Paint It Black - Live,Steel Wheels Live,2020-09-25,19,0.026208,0.85617123255
3E01nTGWhnvCnKTLUhxt8M,Got My Mojo Workin' - Live,Live At The Checkerboard Lounge,2012-07-09,19,0.387584,0.50048660025
3lCT9uo4kbt3SANCie6axE,All Down The Line - Live,Some Girls: Live In Texas '78,2011-11-21,19,0.14745899999999998,0.8789891944166667
0Pg43FO5jiHiY7iNahhhER,Dancing With Mr D,Goats Head Soup (Deluxe),2020-09-04,19,0.637204,0.04320534150333333
33PXyHrkIHxp6PBVPlQGx7,Respectable - Remastered,Some Girls (Deluxe Version),1978-06-09,19,0.3955,0.06386956785
1ZXooCQZmsFB8KPkbfL7ea,Tumbling Dice - Live,Some Girls: Live In Texas '78,2011-11-21,19,0.21312000000000003,0.7580443243333334
1rmhUtVsgGNv3Kar4knFiq,Gimme Shelter - Live,Steel Wheels Live,2020-09-25,19,0.10044,0.85538735095
0YosGlYPvTdZmUzMKiFvta,Star Star - Live,Some Girls: Live In Texas '78,2011-11-21,19,0.156128,0.8758142206499999
1OyurpJ7NEwKlBxHYEvs4u,Down In The Hole,Emotional Rescue,1980-06-20,19,0.083844,0.13578669000000002
6pZflWnn6Mikwm7L2DosQX,Time Is On My Side - Live,Live 1965: Music From Charlie Is My Darling (Live From England/1965),2012-11-06,19,0.10231900000000001,0.5083440347999999
3QO9zwOwAkixIPEiN8s0XH,Jumpin' Jack Flash - Live At University Of Leeds / 1971,Sticky Fingers (Super Deluxe),1971-04-23,19,0.17316600000000001,0.8465934266999999
1VbbJynn2GgNGD4YBW54Qh,Dead Flowers - Live At University Of Leeds / 1971,Sticky Fingers (Super Deluxe),1971-04-23,19,0.262836,0.413884176
3FndaFZngYc1whJdHRkevk,I Just Want To Make Love To You - Mono Version,England’s Newest Hitmakers,1964-05-30,18,0.38493,0.2511726627
2o594C6KxSQZ2QV9AD1BOd,Fight - Remastered,Dirty Work (Remastered 2009),1986-03-24,18,0.20611200000000002,0.8659155456
0WnserBEnvqLnjt0JbyhCN,Had It With You - Remastered,Dirty Work (Remastered 2009),1986-03-24,18,0.224664,0.0697504898
5WGko0XPqpVg9KVoH62wVW,Honky Tonk Women - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,18,0.218448,0.37378908806666666
5XqfGdfVyc4jk0ptSPZVkn,"Oh No, Not You Again - Live",A Bigger Bang (Live),2021-07-09,18,0.09082699999999999,0.8919875569
51GGNalfxRRdno7Ou39AEj,Terrifying - Live,Steel Wheels Live,2020-09-25,18,0.14552400000000001,0.844149195
44N2LGPWDdfZ2dTzzO4rld,Chantilly Lace - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.36472,0.8284905346666667
0zZ2zKZLYUuRSF9SSyCjkR,2000 Light Years From Home - Mono,Their Satanic Majesties Request (50th Anniversary Special Edition / Remastered),1967-12-08,18,0.080817,0.06750001283333333
2YRvXaKjTqrzPocOsTUg1C,Night Time Is The Right Time - Live,A Bigger Bang (Live),2021-07-09,18,0.070626,0.8615814324999999
7xAaYf0Pt9IlcxfUfl719c,Time Is On My Side - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.14379199999999998,0.6593814644999999
3B65s0AYHRn4PeVuuhYnmr,Let It Bleed - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.385728,0.7834583347999999
25Mwb0TGFMVU73A1r6UoB7,Rain Fall Down - Live,A Bigger Bang (Live),2021-07-09,18,0.167926,0.8249004588
4Az4kX7rQcBfOx9cRZHDXO,"You Gotta Move - Live From Madison Square Garden, New York/1969",Get Yer Ya-Ya's Out! The Rolling Stones In Concert (40th Anniversary Edition),1970-09-04,18,0.5774400000000001,0.1419307435
6wCFnrRCdcrf8hGUJpif6Q,Tumbling Dice - Live,A Bigger Bang (Live),2021-07-09,18,0.08679,0.884839286
59BVdvB8uVnTZFSLKG4i58,I've Been Loving You Too Long - Live,got LIVE if you want it!,1966-12-10,18,0.0104145,0.19688656166666665
4ZBswFafOYNV8hDThYQo6t,My Obsession,Between The Buttons (UK Version),1967-01-20,18,0.37615499999999996,0.0473450136
2DwPAb4GWe0HOCfY5Q8dvv,Honky Tonk Women - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.257088,0.7435545242666668
71oNVBmZjD6dPGw2el0mJQ,Out Of Tears,Honk (Deluxe),2019-04-19,18,0.056985,0.050584352
1RJVKm42E1FDiEHDdRirUK,Black Limousine - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.16209600000000002,0.8608297446
738RID7Nw6ldnHex8fOGSa,Brown Sugar - Live,Sticky Fingers Live At The Fonda Theatre,2017-09-29,18,0.116064,0.8830418850166666
2mO9xJNnGxxhc0t00COWWF,Rock And A Hard Place,Steel Wheels,1989-08-29,18,0.581218,0.0405910575
1J5Tlfh3SmilMgLQS6RNF1,Talkin' About You - Remastered 2002,Out Of Our Heads (UK),1965-07-30,18,0.556444,0.033073877655
3ydYsX8lJUltRCiL7AsXFY,Cry To Me - Saturday Club / 1965,On Air (Deluxe),2017-12-01,18,0.343151,0.0531030903
3RFJ43T0gDkeryjBNaLj23,It's All Over Now - The Joe Loss Pop Show / 1964,On Air (Deluxe),2017-12-01,18,0.081445,0.2507089142
45SYWHyh2htp7wSZ67hA2j,Get Off Of My Cloud - Mono Version,December's Children (and everybody's),1965-12-04,18,0.5083,0.04873119562500001
0qV3okWhZyPsp40aaczoMM,Twenty Flight Rock - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.35072000000000003,0.7677635694666667
2sOpm0AZURgyXGhgy5uQrK,Neighbours - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.15235800000000002,0.8227587138
1XDh5It3t7GqdlxHL6Aoxa,You Can't Always Get What You Want - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.20620799999999997,0.7352838766
3HylUWQsFpoYy8hUGPQeYa,She's So Cold - Live at Wembley Stadium 1982,Tattoo You (Super Deluxe),2021-10-22,18,0.22247999999999998,0.6238433152
4x9vsTUtes30KVLO8Np4q2,Please Go Home,Between The Buttons (UK Version),1967-01-20,18,0.373984,0.13847353066666665
4xitsAjiloQxAyS6QdJI4K,Trouble No More - Live,Live At The Checkerboard Lounge,2012-07-09,18,0.24804500000000002,0.7264739196
2zalLWFz4XwW6FZ0qsZE3Q,Honky Tonk Women - Live At University Of Leeds / 1971,Sticky Fingers (Super Deluxe),1971-04-23,18,0.21162899999999998,0.6076065665999999
3XFaYZt3A0CHDnEE3U8cQV,Dead Flowers - Alternate Version,Sticky Fingers (Super Deluxe),1971-04-23,18,0.334943,0.27402172245
0RoQbvPKZOZrAbHfvUubf0,Happy - Live,Some Girls: Live In Texas '78,2011-11-21,18,0.065322,0.8259885365333334
1GRZvqBymMRexC6iuZoyja,Respectable - Live,Some Girls: Live In Texas '78,2011-11-21,18,0.037909000000000005,0.8966181510000001
0cYj2BqDDlLgmoBkOBZY4q,Jumpin' Jack Flash - Live,Some Girls: Live In Texas '78,2011-11-21,18,0.035258,0.8601658381
5W5n3usWjrq1L7m0CMUszP,Country Boy - Live,Live At The Checkerboard Lounge,2012-07-09,18,0.16192499999999999,0.540170532
0rIFfntFgdQPsudyFaslJ8,I’m A King Bee - Live,Live At The Checkerboard Lounge,2012-07-09,18,0.38179,0.5352635790000001
0aUSIOfNmf9R171p9UP59B,Brown Sugar - Live At University Of Leeds / 1971,Sticky Fingers (Super Deluxe),1971-04-23,18,0.169519,0.5755002018
6W1On3WS91VWwdXMs5oTAK,Live With Me - Live At The Roundhouse / 1971,Sticky Fingers (Deluxe),1971-04-23,18,0.31543200000000005,0.3363135006
60JkIYYycb7g6PDJGuGpI4,Bitch - Extended Version,Sticky Fingers (Super Deluxe),1971-04-23,18,0.48041999999999996,0.074977800625
79jd4muO4rnLcCwl9GaBOy,The Last Time - Live,Live 1965: Music From Charlie Is My Darling (Live From England/1965),2012-11-06,18,0.102273,0.7831579408333335
7DP44czst4J3LVEKKCFvkr,Flip Flop And Fly - Live,Live At The Checkerboard Lounge,2012-07-09,18,0.22300800000000004,0.1729163744
4NbtGIHQR4tExGyfEKoj2W,Highland Fling,Jamming With Edward,1972-01-07,18,0.312818,0.06854410955
5w9aPPZv98kgoY3uAdYgic,You Can't Always Get What You Want - Live,Bridges To Bremen (Live),2019-06-21,18,0.089298,0.7873945066666667
5M65wHGR5QMlbfwMPjqxqK,Silver Train,Goats Head Soup (Deluxe),2020-09-04,18,0.40582300000000004,0.4060756686
6B47EljW5S71rqH6Xjo0RU,Gunface,Bridges To Babylon,1997-09-29,18,0.301101,0.051008178546666665
7CpnsRAaP41w1UDVMx731F,You Don't Have To Mean It,Bridges To Babylon,1997-09-29,18,0.621209,0.05090212326666667
3v9IBMSqQqdG8XYGOHIXkR,Too Tight,Bridges To Babylon,1997-09-29,18,0.19435,0.12573204233333335
0Vl94RT8aRp9Ft4GjFNEMM,The Nearness Of You - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,2004-11-01,18,0.094136,0.3501749305
58csU3U0rIqEceSdUMVHLS,Saint Of Me - Live,Bridges To Bremen (Live),2019-06-21,18,0.046872000000000004,0.7436177781999999
0HAcpXZfrZDZEBVEvC2m8n,Crazy Mama,Black And Blue,1976-04-23,18,0.362076,0.29020195890000006
1ANGrkuyDlTrpgdhyZR5yY,"Jumpin' Jack Flash - Live / Forest National Arena, Brussels / 17/10/73",Goats Head Soup (Deluxe),2020-09-04,18,0.17278200000000002,0.7270564198333334
3Dkr0IVXCLmRkYRXAYzTOL,Doo Doo Doo Doo Doo (Heartbreaker),Goats Head Soup,1973-08-31,18,0.28742100000000004,0.057580800550000005
3Sl3T2oviTzPcy8doaXgBC,Neighbours - Live Licks Tour - 2009 Re-Mastered Digital Version,Live Licks,2004-11-01,18,0.06015199999999999,0.9153637505
5uiY2gspazi1pstCeul8Ou,You Can't Always Get What You Want - Live,Bridges To Buenos Aires (Live),2019-11-08,18,0.07303199999999999,0.792171132
3u06WsJ1KtvEqmmmZqy76J,You Win Again,Some Girls (Deluxe Version),1978-06-09,18,0.21359000000000003,0.14970375333333336
7xpqm6MDf9RsHQnelJPIVM,Bitch - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,18,0.121477,0.8561362831999999
0xULmONvBMOspIStFLs5j4,Little Red Rooster - Live / Remastered 2009,Love You Live (Remastered 2009),1977-09-23,18,0.378367,0.4721431374999999
15AguQqrQk3A4MoyvzJgBO,Sympathy For The Devil - Live,From The Vault: No Security - San Jose 1999 (Live),2018-07-13,18,0.35399100000000006,0.8475160953333333
4jTSdsKrfzBtJhBAlFwKbB,I'm A King Bee,England’s Newest Hitmakers,1964-05-30,18,0.788543,0.026584322400000006
