id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
1xCyLW0946Q5fSzPIbc6lA,0.186,0.305,0.883,0.000641,0.971,-7.689,0.0965,105.933,0.665
4iKSE8HKd5G1kocsl1zex0,0.254,0.698,0.537,2.94e-05,0.172,-9.558,0.0582,102.733,0.553
2Jf54tisJgpD2KnWTgiIO1,0.294,0.439,0.927,1.22e-05,0.946,-6.678,0.0816,137.863,0.74
7xBMiL1Qe5O1SowmRfikeI,0.0563,0.175,0.882,0.0,0.786,-6.051,0.0574,203.954,0.385
3QLENsqPWW2RQuuR9XpeqX,0.0685,0.708,0.514,0.00237,0.0722,-13.076,0.0258,112.087,0.824
5s8PoiUEeFhzqtN0scmhhR,0.351,0.385,0.901,2.88e-06,0.86,-7.095,0.0886,115.651,0.32
5hXl5OTCF7BJfjGndijZ9O,0.0528,0.356,0.936,0.00397,0.965,-6.378,0.137,118.515,0.417
6qC5Z8vEoZvfHppyyYZwtG,0.58,0.543,0.473,3.28e-05,0.108,-8.969,0.0286,72.531,0.221
7cJ5WgcFbjfM6ZZWKsco3f,0.17,0.39,0.956,0.000126,0.968,-3.449,0.0839,109.49,0.486
3A4vW1kzExfrmjS4I3Aibu,0.303,0.373,0.867,8.41e-06,0.778,-6.613,0.0852,110.262,0.312
1jjQI8QadTlHh1xvflW107,0.235,0.613,0.863,0.000264,0.0931,-8.592,0.0836,84.547,0.945
4Pv8b114sGZcwpGNblFCls,0.0278,0.181,0.705,3.03e-05,0.289,-7.225,0.0366,201.878,0.635
3u85jMegJFzVuRBOI8i4Me,0.352,0.272,0.824,6.17e-05,0.768,-6.699,0.0494,84.185,0.414
22hBZzeJcM7XaqlsrWzn3v,0.192,0.263,0.895,0.000256,0.966,-3.409,0.0601,140.363,0.544
0MpP38XCvg6NBRTqcK7jTE,0.0323,0.246,0.82,0.275,0.48,-7.372,0.0459,141.869,0.862
1Kl7irmZwjmB89EhxUQbWE,0.251,0.527,0.965,0.758,0.683,-9.225,0.0744,160.65,0.81
0gBs7Dk1Xp7TTltv5U4BWs,0.107,0.225,0.977,0.714,0.746,-5.949,0.33,88.765,0.193
31g4VGd4slz0u5EVeX5C3l,0.0821,0.22,0.8,4.33e-05,0.953,-4.682,0.0628,77.862,0.429
53HIYkeldthD5QMvCJihsF,0.069,0.513,0.513,0.0865,0.21,-13.006,0.051,130.711,0.456
4OaFwyqneBSyAGIDFE46HU,0.0118,0.551,0.856,0.0753,0.383,-9.721,0.0432,139.662,0.643
18d9c8A545bJ5hwAuiR1T6,0.218,0.475,0.897,1.46e-06,0.821,-6.677,0.0519,124.066,0.749
73sNL3SolF2KOluj87XHew,0.83,0.464,0.302,0.779,0.103,-13.082,0.0267,73.047,0.374
1QU1c3bPhPFsgNexuS8XGt,0.104,0.498,0.963,0.186,0.964,-6.179,0.0854,129.729,0.593
5qxXIICV82Z6WErDicHEzx,0.242,0.737,0.697,0.000219,0.106,-8.819,0.0673,108.819,0.962
7sMYoSEOYql0EwuWvchgD9,0.0888,0.575,0.673,2.76e-06,0.222,-7.811,0.0347,136.974,0.625
5URzOluDlx70DRRimczvFA,0.0804,0.288,0.975,0.00139,0.955,-4.254,0.215,147.703,0.237
4U6UFdau5bCCiquXGpekPm,0.198,0.458,0.93,0.00806,0.811,-6.973,0.0929,116.199,0.465
0i7uGz7kX7ISHbOWW3CeUB,0.124,0.3,0.947,0.647,0.95,-5.257,0.102,139.709,0.402
3GJfeWke6zCUzJD2uvPxHq,0.451,0.617,0.571,0.0905,0.156,-11.549,0.0411,117.02,0.84
6IEqOonOnbWGbQVDTC6usc,0.114,0.356,0.542,0.0,0.282,-10.208,0.0638,93.427,0.403
3NWMRMD2Y04M11IKxmQ4Ew,0.208,0.708,0.636,0.551,0.0777,-8.577,0.154,82.327,0.749
6fcNQmdqVkyZb9lXSQwPcs,0.0682,0.399,0.967,0.189,0.97,-4.9,0.0831,137.466,0.362
2oMOIxQihtvKqXiK0y4Q8K,0.046,0.118,0.933,0.0,0.529,-6.996,0.117,205.02,0.414
068K0Pa4o6aWZzefuxJ8v3,0.0946,0.581,0.848,0.674,0.209,-9.881,0.0354,97.352,0.734
4BSZCOHySGSwBJlzM4qaAD,0.331,0.252,0.951,3.58e-05,0.934,-3.631,0.0622,140.389,0.525
2zJPbDK6iXGLJZt4oTWEVr,0.0645,0.727,0.633,0.253,0.0657,-13.189,0.0401,130.971,0.963
3LOcsLNqD4iMHXtFI87MmS,0.222,0.172,0.802,0.16,0.541,-7.373,0.0542,196.46,0.462
3ehBypZkRIdtlhI1sp8aw9,0.0231,0.422,0.926,0.017,0.903,-7.398,0.0438,109.303,0.448
4ijsU5NkUfBJqVkv6sCfu9,0.0101,0.563,0.568,0.000706,0.173,-10.38,0.0249,97.912,0.96
7sbdxg0JS1sOUSYIEcKg7p,0.0196,0.3,0.909,0.324,0.729,-6.602,0.0553,128.105,0.364
4AQetxO0HU8AtQfmhGnMzp,0.074,0.32,0.954,0.00198,0.973,-6.638,0.0986,156.771,0.425
7DgRvvPcJlxks2lNpudsuT,0.769,0.835,0.621,0.114,0.116,-8.007,0.0406,115.87,0.336
2kKJunAgj3jOTICnVZIumd,0.296,0.465,0.925,0.0272,0.822,-7.673,0.165,120.153,0.402
0shBhEUGqL8O0k7R5eGE1C,0.185,0.378,0.586,0.0193,0.0848,-11.336,0.0363,186.8,0.557
0zTrg7EWTCdeOFURYpXCjl,0.156,0.497,0.953,0.0429,0.667,-1.978,0.0328,135.453,0.801
1jHgdJgPAHBO6w6A882eKO,0.145,0.445,0.961,0.00256,0.988,-4.963,0.0886,119.199,0.473
6C7Ru16STGR0bdDCAKWKrQ,0.443,0.294,0.814,1.81e-05,0.696,-6.652,0.0671,80.387,0.348
5aIAJsdInDaxF0TYqzHnuQ,0.0123,0.317,0.966,0.00082,0.979,-6.203,0.12,114.845,0.271
13CIV4ivMyCMOX5RyVvxHw,0.0406,0.356,0.895,1.44e-06,0.134,-7.103,0.069,105.294,0.511
4z3nbTFJ52I3qhxTSLhNKE,0.00159,0.375,0.96,0.0033,0.957,-5.768,0.0851,130.443,0.417
6kmS7z3RhvT3cZCBH8Ef2K,0.254,0.49,0.933,0.0323,0.79,-6.584,0.101,135.737,0.558
6CrK0FpVCBftYeZqM8qTgg,0.542,0.224,0.881,1.03e-05,0.943,-7.272,0.263,167.237,0.154
25kX8z2rKG4NthW32gnbz8,0.012,0.394,0.963,0.0,0.925,-5.732,0.0963,140.419,0.646
3YXP5xEzFqWooPLEdfBZr6,0.116,0.314,0.783,0.0254,0.559,-7.59,0.0428,175.967,0.838
3r1c7Bc92O9tMJEoinBkzS,0.14,0.361,0.932,0.00182,0.359,-6.849,0.0638,163.586,0.783
2wT0VXLNER5sWUwVr45rp3,0.676,0.549,0.561,0.823,0.216,-11.234,0.0273,109.596,0.771
2owb9R1M1XLopVP7boloee,0.232,0.383,0.953,0.0349,0.53,-3.68,0.17,136.241,0.283
366VyrwlimjuxD1QMf2oSS,0.166,0.437,0.8,0.144,0.67,-8.833,0.0332,147.171,0.848
5Cfp95sYuTtfhQ06OoZmuX,0.56,0.411,0.614,1.26e-06,0.909,-8.697,0.0337,77.019,0.373
5EvmBtXGyWCbubE6PqT10N,0.914,0.268,0.838,0.0504,0.953,-8.805,0.164,85.691,0.0327
4HpzVzgUmNiGhvoIBcOKWa,0.0335,0.422,0.948,1.4e-05,0.85,-5.595,0.0836,112.103,0.382
3emNC7Qbc8ETABYWyhwWMD,0.0577,0.546,0.902,0.000475,0.214,-8.659,0.0337,142.358,0.923
4PN6MNzFKUDsaYzvDN88mW,0.0654,0.493,0.927,0.0586,0.606,-5.094,0.0501,107.904,0.286
4QTq9sAqt6g3TVzgGwka4X,0.0634,0.372,0.931,5.89e-06,0.951,-5.175,0.126,117.074,0.391
0HJ2x3A9QuOGoCbffBL28s,0.27,0.527,0.886,1.42e-05,0.966,-6.401,0.0693,111.124,0.539
32wyIXu0r2wpIE0DRqJpiX,0.0344,0.334,0.979,0.000308,0.96,-5.366,0.15,144.285,0.168
1j5CpRv1YIyPD24iqr91lb,0.588,0.473,0.274,0.0124,0.125,-13.001,0.027,92.424,0.281
1rhAw5xFRNwxqUDSDJVqCO,0.119,0.519,0.902,0.233,0.683,-7.42,0.0632,106.939,0.411
2g9o0pyV6uGBoCV58pKHbw,0.0302,0.555,0.956,0.367,0.0753,-2.147,0.0577,121.752,0.933
4Q1mpLGl94xstgXlhoaCh5,0.92,0.397,0.902,0.367,0.94,-12.418,0.624,98.356,0.0394
4d4otRAYpomoI2ghVEfrPT,0.316,0.28,0.95,0.34,0.542,-8.253,0.0643,190.242,0.409
7fwPLoYz4QaLDt8e4j1AO7,0.0192,0.409,0.962,0.0814,0.937,-7.784,0.0669,119.481,0.405
4FB7tn0ja29JrVcCq4Uems,0.188,0.462,0.979,0.00216,0.702,-5.804,0.166,110.203,0.427
5vaIQW6IAjNo5tUoZGTiKE,0.994,0.563,0.141,0.872,0.134,-24.351,0.099,101.793,0.458
6WldjfQQ1uKcEYYqiGDCcP,0.145,0.489,0.957,0.000587,0.945,-6.391,0.0628,119.84,0.7
5J11UEOKBvoUuKXsbQJ26g,0.0639,0.485,0.943,0.179,0.144,-4.423,0.0416,141.982,0.889
5nZt7DWxOW1C6VFOnOrr3S,0.0125,0.21,0.962,0.0132,0.958,-5.025,0.0888,153.486,0.452
3JGBlKEOLFyNsH3Hb3pyeu,0.576,0.316,0.62,0.000535,0.895,-9.47,0.0354,173.292,0.355
5VVt4txnPdpmxD0R8m9YAg,0.138,0.387,0.672,0.385,0.248,-12.995,0.0405,127.098,0.815
5gp86m1BSjXePFNrMFWUv9,0.285,0.358,0.798,0.0,0.914,-5.706,0.053,95.254,0.472
5djxnck9YQRUv8XSrhDgd2,0.563,0.375,0.711,1.86e-06,0.887,-7.894,0.0405,78.092,0.401
2wrH8dAuxOx2zlDOnL30N1,0.174,0.611,0.559,0.0167,0.132,-5.833,0.0325,114.128,0.111
3c7D4xClLbpKuSdjNAlH63,0.482,0.302,0.905,0.0077,0.961,-6.156,0.0698,144.478,0.364
5yc3uGSKW0gQu2gGlmrfR6,0.387,0.527,0.875,0.00015,0.892,-7.516,0.0971,95.731,0.438
6ldqHzwY0JQoQC3du9qb2e,0.0597,0.423,0.973,0.00145,0.983,-4.911,0.0616,134.512,0.73
3nf7duO31qRQCtzIgw01No,0.00143,0.274,0.978,0.125,0.948,-4.906,0.0913,142.601,0.358
40jTg5eNkgjUWmBvCoq7hd,0.129,0.248,0.945,0.0,0.889,-5.967,0.132,159.571,0.381
3sEWgRE8bVMsdGJHIPCzaC,0.167,0.438,0.839,1.99e-06,0.901,-6.812,0.0374,104.953,0.564
24PkL1dFz5nmFoZj3hctdG,0.304,0.335,0.906,3.64e-05,0.959,-7.308,0.209,133.843,0.386
0nF6T5B1ll314oY0IZZjhH,0.0921,0.57,0.86,0.111,0.632,-2.903,0.0315,116.607,0.885
3OgYmmZCH7S22AH2JTr7VV,0.537,0.294,0.565,0.512,0.369,-10.97,0.0317,72.666,0.515
4HvV7Xp4Qwg0pYQXFILFrC,0.843,0.266,0.961,0.991,0.909,-11.914,0.335,69.859,0.0321
3Ij0zeB1QGZCntaskvSiZC,0.522,0.365,0.839,0.000469,0.292,-5.148,0.0691,81.772,0.575
69Itw6gU1AbVONAl78RLlI,0.00343,0.124,0.917,0.945,0.62,-4.829,0.093,163.352,0.304
6ZJ5gVsnpgNIkBWM0zJrwd,0.154,0.407,0.908,0.000859,0.917,-6.806,0.118,115.842,0.454
7sv57z5kWoSIyh0VWC15jr,0.298,0.519,0.947,4.91e-06,0.95,-5.926,0.0703,122.31,0.643
6Xt7Q8xv6XKKIET9PRuD26,0.0826,0.301,0.972,0.000751,0.939,-6.109,0.0665,160.848,0.366
1KJC0gZCDoQcfZSuiA5omL,0.0229,0.172,0.969,0.000391,0.879,-4.925,0.154,154.37,0.179
2rJIvMcFLEBV2g1UimJcdL,0.0018,0.368,0.917,9.55e-06,0.839,-5.61,0.125,131.52,0.274
0CA7dnEZxDj5rX0r7kw48v,0.0926,0.483,0.952,0.0122,0.989,-7.875,0.0518,116.297,0.671
6njn1Fgy02IKmPGSqP0LYX,0.127,0.469,0.908,0.00815,0.989,-7.268,0.0892,113.583,0.286
1QlzA2hUdMLGxbc7FW6vFu,0.101,0.282,0.896,0.000432,0.948,-6.55,0.108,144.508,0.332
4uq9X4thZKyxllgqquNMcc,0.204,0.564,0.438,4.47e-05,0.175,-9.507,0.0266,108.98,0.0832
1EBTKOH8sAMOfN9hNnRNMk,0.343,0.419,0.955,0.0309,0.968,-6.293,0.0609,127.869,0.442
3qaS7z0tdy33jXD3mT410A,0.13,0.558,0.898,0.306,0.0562,-4.314,0.0515,133.338,0.853
1i3QdxXz7W0AQr3DkXYlvs,0.0699,0.204,0.805,0.0,0.972,-6.613,0.0649,200.367,0.529
44PK1Cm3mTgOLYgNYCwacB,0.00228,0.342,0.982,0.000335,0.525,-5.73,0.0827,142.456,0.384
4EzYKKunEz1mvUnwiv7RQZ,0.0136,0.421,0.927,0.0797,0.264,-1.734,0.0345,151.096,0.922
2lYFAB9e1ouVj1RDKTyBQ9,0.18,0.526,0.772,0.0987,0.279,-11.983,0.0399,193.588,0.842
1ZfsYDCGaXzThVXLUCmM3N,0.00256,0.325,0.63,0.00611,0.14,-13.65,0.0475,122.307,0.291
3XsM2EQq4WrUlxE0jn1kP8,0.00553,0.377,0.973,0.00604,0.977,-4.874,0.129,139.801,0.393
2UkWs4m6e7c9ody7mDTFsP,0.418,0.455,0.642,0.0,0.26,-6.978,0.028,77.952,0.422
5k2L4RTWVEk5pofGgephkt,0.0232,0.606,0.679,8.38e-06,0.33,-10.727,0.0304,99.028,0.749
4CrBjpasaIf70RbJ0HbCQD,0.00446,0.48,0.955,1.13e-05,0.985,-5.723,0.074,130.359,0.658
07cJiMPosMBz9vG3hyb5Dt,0.013,0.268,0.962,0.00999,0.969,-5.837,0.0995,140.575,0.0774
1Yjdv1Fu7S7tNjYf7JbmPx,0.0174,0.243,0.972,0.0432,0.902,-5.955,0.104,141.685,0.111
0MbrG2Bw3XOT1fndpAPME0,0.507,0.311,0.741,1.69e-06,0.75,-8.602,0.0569,82.32,0.464
2xBjpE0gh5FOa354s8cmtm,0.00428,0.415,0.957,0.000133,0.895,-5.422,0.0988,113.367,0.373
2dcOnD67kWP4hINld5W9k8,0.0108,0.262,0.964,0.0,0.937,-5.775,0.191,149.416,0.395
07wmENbQFO9cYRV3807eL4,0.288,0.42,0.67,0.0,0.921,-8.851,0.048,75.755,0.288
3ZzPCDDWIFWL3vg2Z5VZ8b,0.253,0.402,0.971,0.00104,0.721,-3.678,0.0696,119.734,0.269
6H6xc0isHM5guLDPi8voes,0.0804,0.423,0.714,0.000517,0.082,-4.01,0.0318,84.351,0.383
3mqA7A1IornPzigI2O9iX3,0.0167,0.344,0.795,0.00592,0.0849,-9.367,0.0476,104.944,0.401
4x37eaT7Szgy16oIPidPxI,0.541,0.317,0.397,0.00558,0.438,-16.556,0.0516,139.798,0.345
59XIQ4BTfdDoOYO7448kAj,0.438,0.526,0.601,0.259,0.099,-9.729,0.0435,113.666,0.858
3kYBe8DXin0TGJWmMGJQTW,0.578,0.594,0.609,0.000337,0.229,-3.171,0.0311,142.838,0.404
6TJgRKaxBDGCCcIUdQPjtB,0.0244,0.467,0.895,0.00985,0.0591,-6.673,0.0409,126.7,0.815
01P3L0fBZHBpImwHlBIyvk,0.122,0.48,0.934,0.198,0.701,-1.382,0.0715,108.894,0.825
0ySwL9ML3837OrdlOqRDJn,0.0952,0.57,0.826,4.6e-05,0.11,-3.225,0.0457,80.247,0.634
1quzyRflQIJJSvoJW1g7yW,0.421,0.534,0.937,0.0,0.975,-5.339,0.0494,136.384,0.82
4h9AuB1VcQwr9ApBEmmz9v,0.292,0.431,0.636,0.254,0.986,-11.767,0.0768,135.214,0.526
6cD8QIUk5ROMqVLtTuhS6n,0.182,0.423,0.916,0.000182,0.913,-7.606,0.095,121.704,0.552
6EA0ZXpRfGDFo7ej3Tfzuq,0.116,0.426,0.991,2.6e-05,0.972,-4.112,0.114,103.58,0.376
3KSLbVjE9Hdx6abOGewoj4,0.0986,0.203,0.97,6.51e-06,0.948,-5.085,0.153,213.254,0.473
6aiALZZDFibaxE067I9Jf8,0.288,0.232,0.838,0.0,0.0704,-7.555,0.144,215.81,0.424
2LvX5QFMrt0BBVlUvx7nFB,0.502,0.477,0.74,1.31e-06,0.263,-5.397,0.0446,107.384,0.56
3lNjIM1izZ7DppY9VHmtmg,0.0192,0.477,0.887,0.0107,0.913,-8.252,0.0432,115.745,0.735
4WjUbxicSdFts3iNqY9dwZ,0.674,0.653,0.617,0.0,0.125,-10.856,0.0706,126.711,0.706
1RLOMyliAwkc86Ovksgy95,0.224,0.461,0.973,0.175,0.914,-4.086,0.0649,128.066,0.693
6VC2aCaH1AORT0ZJkNT6kG,0.195,0.353,0.767,0.0,0.886,-5.451,0.0363,156.94,0.454
2iMolRc2CyOI6em9vV4NIF,0.00419,0.602,0.923,0.00242,0.304,-7.495,0.0693,109.735,0.927
39f71Z1Ge24QPCmCSFfUMx,0.0754,0.479,0.981,0.00563,0.245,-1.712,0.071,82.412,0.671
0nZCvKylgqbG96kydkmHUW,0.393,0.49,0.713,1.35e-05,0.213,-6.317,0.0385,110.198,0.443
6hNcK5SwJM28Oe8ak9Ibq7,0.229,0.447,0.8,6.55e-06,0.954,-7.201,0.0511,103.926,0.624
393GkUCb3dVYli3OpNiyUO,0.204,0.427,0.965,0.0522,0.991,-5.391,0.0481,136.637,0.74
2XwktNOvpYIEV2rPd4ENNK,0.0547,0.204,0.975,0.000772,0.994,-4.064,0.107,156.466,0.263
4wBUcfAyg3R5WvgFq82MTd,0.536,0.337,0.308,4.12e-05,0.0845,-16.301,0.0439,204.801,0.322
2CdUDqecgMMl8BEwlBKlID,0.0481,0.218,0.932,0.0,0.724,-6.556,0.183,162.855,0.289
2FfTh87DnpkSSpgjYnPh5W,0.328,0.4,0.645,5.63e-06,0.0653,-10.85,0.0435,114.004,0.747
6AjfMAn0fIFVjBazUT4lYx,0.182,0.609,0.942,0.121,0.994,-7.152,0.0633,121.014,0.71
1VsrEodwFkiqLrotIw9ls4,0.52,0.603,0.303,9.61e-05,0.0913,-16.415,0.0323,103.131,0.322
2y4xj6ZK340J4wyHjfcRpL,0.149,0.597,0.449,0.0,0.204,-8.748,0.0318,126.164,0.461
0JJvaUfgwnqaNq4xz7VXZK,0.628,0.61,0.959,0.0355,0.989,-6.612,0.079,110.151,0.404
7pOsnFklqj2Y96HkcV2N51,0.0161,0.452,0.485,0.0597,0.442,-8.128,0.0445,122.318,0.52
3mIG3Mazmvrx7loo5IyKpF,0.65,0.705,0.489,0.0,0.277,-10.094,0.0352,119.079,0.601
2HkdDmfWJTcbs2ayZpSUtt,0.0789,0.402,0.882,0.103,0.967,-5.275,0.0413,149.993,0.674
0l8fJO050thh71O5vZdBzE,0.6,0.618,0.678,0.723,0.501,-5.199,0.0316,133.453,0.79
7doHyjARCcdvroaaYLS5qX,0.0914,0.325,0.969,0.000119,0.971,-5.353,0.0415,154.377,0.891
7kB9dihkau7G6F0mZXNFIg,0.0258,0.592,0.781,0.408,0.863,-10.189,0.0686,112.702,0.761
2YCXpcpj2DFEbT9P3GnQnZ,0.0817,0.425,0.867,0.64,0.974,-11.277,0.0494,137.754,0.657
5gHLUMRggrlj2zCXO6aXSh,0.408,0.481,0.408,0.0,0.132,-11.801,0.0365,150.476,0.472
2V0hWo8rqGqaWFdKglikO4,0.0484,0.298,0.59,5.77e-05,0.0964,-10.412,0.0396,114.813,0.61
5R9gp8WjPFiL8N8zcie6gd,0.489,0.377,0.817,0.00242,0.431,-7.43,0.11,83.343,0.431
35f2GChoxechEBtARjjJ7X,0.0144,0.283,0.927,0.793,0.985,-7.551,0.0724,160.68,0.37
7GAUwhnmLEJX4lGojzln45,0.36,0.638,0.944,6.82e-06,0.337,-4.765,0.0426,122.234,0.842
5cBN45wmAAnzRluLRBmD6H,0.698,0.634,0.491,0.0165,0.346,-11.826,0.0512,92.721,0.574
1LYavMlREQmOi4N9ExbMNX,0.477,0.617,0.868,0.0821,0.989,-9.438,0.0374,138.036,0.962
5DDwFDP9jlFaKZtFnGrFdg,0.1,0.442,0.99,8.73e-06,0.982,-4.939,0.142,105.699,0.218
5U5KMFjEsjV4HsDjsN2Gaa,0.124,0.257,0.876,0.0104,0.998,-5.065,0.0737,174.889,0.444
7H8qCdGu9oIIoPIb4zZ3vI,0.332,0.491,0.966,1.28e-05,0.976,-4.005,0.087,112.486,0.495
2WdYtQ2RNd7TijLiERHC1F,0.139,0.466,0.985,0.0131,0.984,-3.098,0.0963,130.245,0.474
6I2JNjT7F27M3KNaFKPQhq,0.0301,0.351,0.973,1.14e-06,0.955,-6.642,0.167,153.181,0.47
2fDudMczskgIRmjGWoMTC0,0.361,0.555,0.897,0.94,0.536,-3.469,0.0293,131.712,0.965
11z543x5tM4U0H27bxALNJ,0.118,0.548,0.952,0.837,0.301,-2.958,0.0422,98.04,0.906
1tW2hosw21aqfPYB0FMjXe,0.024,0.297,0.97,0.00521,0.951,-3.571,0.056,142.146,0.533
4EbFfWTaD6itVk7CRNuLpX,0.39,0.519,0.973,0.978,0.784,-3.044,0.0562,140.221,0.822
58lFbyJL8Jv22av1DBjFY9,0.142,0.664,0.796,0.466,0.461,-8.985,0.0309,95.447,0.969
6LlNzYdu8AsHNKKMoMnIHc,0.398,0.376,0.723,3.4e-05,0.821,-6.363,0.0449,80.686,0.465
7K6bQLrm4IisLly122cNRW,0.138,0.548,0.988,0.522,0.986,-5.896,0.0629,132.508,0.826
18w27eleh5AQwUFf34RvzI,0.299,0.372,0.786,4.54e-06,0.282,-7.47,0.046,97.394,0.379
3Hc3yX2qGHXXpZNaS003RI,0.544,0.613,0.556,0.00281,0.128,-10.682,0.0575,108.167,0.083
5ioLuMt2mxS6ta5JLz3V94,0.418,0.48,0.898,0.0209,0.789,-7.121,0.0352,113.06,0.835
7DyLeriNYHyE57tV161YVx,0.477,0.317,0.608,5.12e-05,0.305,-11.847,0.0584,183.461,0.782
4bc170ar3I0MaKlkjuCsuc,0.369,0.478,0.867,0.0319,0.976,-7.165,0.0487,143.359,0.887
0wk0NPoxVMzmrq6H5rGwgr,0.493,0.396,0.776,0.00171,0.992,-7.873,0.0666,138.757,0.723
3fj8k49fLRiLHnxL7vGydA,0.54,0.655,0.732,0.0311,0.703,-8.704,0.0893,105.259,0.96
255l1sUvc6IJOMOjZ1fuTd,0.324,0.27,0.98,0.708,0.986,-7.661,0.184,154.983,0.358
6E8Q5OW8ppCzOeFaWGo34X,0.521,0.563,0.47,0.118,0.975,-12.487,0.0478,98.043,0.64
5bd5iupiClySa10AaNFS74,0.366,0.414,0.559,2.56e-05,0.815,-10.023,0.136,183.143,0.412
6MSgPtPiIsAJodYW6pocWz,0.126,0.561,0.921,2.61e-05,0.946,-4.328,0.0393,99.147,0.598
72Wm82ZBM0t5Det0o11Jya,0.69,0.374,0.787,0.831,0.203,-7.054,0.0617,180.496,0.763
4mu1gExiTpDayXTPuAKnzU,0.0961,0.747,0.445,0.221,0.104,-10.786,0.0325,99.0,0.899
5d2iUnydZ3RK5fpY1jYwJq,0.717,0.349,0.69,0.0257,0.888,-8.424,0.0659,201.691,0.84
5Fp73JDkTIVYElCdPcjKLy,0.646,0.607,0.481,0.00124,0.0856,-9.955,0.028,94.412,0.546
6Jzoe35A2ttHyyfrjLATr3,0.756,0.582,0.721,0.000888,0.5,-12.072,0.0475,121.929,0.549
3xLQwx1ctWXMiFNCdLqMU9,0.528,0.309,0.515,0.000421,0.398,-12.931,0.0373,99.842,0.367
1DFV3hbbtA9KTV9CiEcjoT,0.421,0.422,0.424,0.0215,0.151,-9.928,0.032,165.023,0.342
2S6AkeuZPe0ThJRtBZ7w1r,0.453,0.524,0.709,0.000604,0.16,-7.37,0.0433,141.346,0.863
7JWgRdEKtHCfTYaaWWa4FM,0.0103,0.38,0.973,0.00723,0.837,-4.67,0.121,139.155,0.361
0syq4W2rpZuJQhgtA1Ill4,0.0615,0.394,0.946,0.0135,0.771,-4.406,0.0599,100.917,0.262
6BxU1lXQjzRw54eCPK2ksY,0.161,0.66,0.844,0.0233,0.945,-8.741,0.0522,105.444,0.729
0AtZ9UuJXT6mXU41sx3iee,0.0396,0.506,0.773,0.689,0.226,-9.034,0.0335,80.84,0.967
25lrP6TZULfn5RlwUMSLh8,0.636,0.471,0.843,0.0402,0.773,-5.702,0.041,156.695,0.632
5ukQj9oDlYn4mvYDk6ph6P,0.0556,0.236,0.987,0.534,0.988,-3.613,0.197,143.969,0.173
0VKtUvZA3du3PxuDev1VHA,0.152,0.382,0.979,0.00344,0.975,-3.791,0.172,140.622,0.481
5PFLYEjDYRyaMT5LxAHgLc,0.261,0.389,0.66,0.0456,0.326,-9.883,0.0361,187.618,0.653
1CEXp91Noj1h1lHBDP7xkQ,0.00101,0.649,0.744,0.616,0.0758,-8.279,0.0279,136.687,0.77
3rh5hTbkX7cKqJUIOKOsK5,0.0616,0.722,0.435,0.0492,0.0963,-11.647,0.0443,109.356,0.675
68B9cLHy9iZFUCPNhuGsnq,0.297,0.675,0.896,0.171,0.984,-6.905,0.0392,109.183,0.692
0y7FZo2UpaYozkKp4kqcWl,0.262,0.716,0.701,4.78e-05,0.257,-7.352,0.0308,107.449,0.633
2uVPzkPYd6t0ZOltLEd6ox,0.676,0.456,0.757,0.000455,0.977,-7.834,0.045,107.81,0.376
3tMZ6rFEeEJ11shyNzV5cx,0.0546,0.394,0.956,6.58e-06,0.328,-4.424,0.0477,122.963,0.917
73xMJvW0GQbJrVCHVvSuTb,0.192,0.572,0.653,0.00121,0.477,-11.11,0.0672,157.356,0.912
6tobIhostDOEWjEu3fM2YO,0.0278,0.409,0.988,0.028,0.501,-7.793,0.112,150.918,0.496
6Bjqxcb02XoQjBKbdUXfLt,0.0801,0.307,0.975,0.0177,0.986,-7.157,0.106,148.824,0.408
4zLZquLTY4COvoF1M6q3M9,0.0518,0.489,0.96,0.00728,0.985,-6.331,0.0595,132.866,0.738
5HnovrHILVIsF96ioVzhvB,0.276,0.425,0.867,0.0106,0.922,-6.992,0.0403,104.613,0.784
4fZm6xuSSR7fpgTpilKQdV,0.198,0.657,0.73,1.38e-06,0.321,-10.723,0.0313,97.839,0.927
4eytHgouVLrqBncnaQqpVF,0.42,0.429,0.272,0.143,0.904,-16.572,0.0297,78.704,0.177
1MKRN83GH1JswvH7bzjait,0.566,0.377,0.354,0.00939,0.0831,-13.901,0.0326,98.194,0.263
4SwJn3vkg2MXwxF9Kxj4B6,0.355,0.692,0.538,0.00269,0.446,-10.434,0.106,113.791,0.464
7fXG17xi7r5QLHrA1svrRS,0.119,0.431,0.971,0.011,0.933,-6.204,0.086,153.511,0.575
3tCfiQMAb4gwt38Zeal6G6,0.65,0.498,0.728,0.000172,0.114,-7.387,0.0373,174.33,0.609
0ewN2x6aKvnshicp5vIxUu,0.293,0.264,0.967,0.000216,0.768,-3.668,0.231,187.064,0.228
1YVgDulqwWJO8YhOQ0PRE8,0.167,0.479,0.523,0.000705,0.377,-10.761,0.0416,122.547,0.79
2gmK0P9vvqCVb3ZZcs6MHf,0.363,0.257,0.869,1.09e-05,0.45,-4.268,0.0389,201.97,0.731
1TGujnvozgylmGEJrkQY2s,0.0736,0.337,0.957,0.00175,0.955,-3.287,0.104,136.411,0.583
4dcrRMhIb5lm9dIQ8Wfjos,0.869,0.352,0.656,0.8,0.221,-5.721,0.0289,76.121,0.363
